series_id,group_id,surface
3245,3245,53,soft_pvc
3246,3246,46,wood
3247,3247,69,soft_pvc
3248,3248,65,wood
3249,3249,45,wood
3250,3250,70,soft_pvc
3251,3251,38,wood
3252,3252,45,wood
3253,3253,54,tiled
3254,3254,37,soft_pvc
3255,3255,54,tiled
3256,3256,67,wood
3257,3257,70,soft_pvc
3258,3258,68,fine_concrete
3259,3259,48,fine_concrete
3260,3260,54,tiled
3261,3261,54,tiled
3262,3262,48,fine_concrete
3263,3263,65,wood
3264,3264,55,tiled
3265,3265,51,soft_pvc
3266,3266,42,concrete
3267,3267,46,wood
3268,3268,47,concrete
3269,3269,62,concrete
3270,3270,65,wood
3271,3271,56,soft_pvc
3272,3272,44,hard_tiles_large_space
3273,3273,71,tiled
3274,3274,48,fine_concrete
3275,3275,41,concrete
3276,3276,59,hard_tiles_large_space
3277,3277,69,soft_pvc
3278,3278,41,concrete
3279,3279,49,wood
3280,3280,47,concrete
3281,3281,48,fine_concrete
3282,3282,48,fine_concrete
3283,3283,68,fine_concrete
3284,3284,61,concrete
3285,3285,42,concrete
3286,3286,70,soft_pvc
3287,3287,71,tiled
3288,3288,64,tiled
3289,3289,36,fine_concrete
3290,3290,45,wood
3291,3291,68,fine_concrete
3292,3292,57,concrete
3293,3293,39,concrete
3294,3294,47,concrete
3295,3295,44,hard_tiles_large_space
3296,3296,54,tiled
3297,3297,59,hard_tiles_large_space
3298,3298,62,concrete
3299,3299,60,carpet
3300,3300,55,tiled
3301,3301,65,wood
3302,3302,37,soft_pvc
3303,3303,65,wood
3304,3304,41,concrete
3305,3305,65,wood
3306,3306,58,soft_pvc
3307,3307,55,tiled
3308,3308,45,wood
3309,3309,69,soft_pvc
3310,3310,54,tiled
3311,3311,36,fine_concrete
3312,3312,37,soft_pvc
3313,3313,64,tiled
3314,3314,61,concrete
3315,3315,36,fine_concrete
3316,3316,49,wood
3317,3317,40,hard_tiles_large_space
3318,3318,49,wood
3319,3319,53,soft_pvc
3320,3320,66,tiled
3321,3321,42,concrete
3322,3322,55,tiled
3323,3323,71,tiled
3324,3324,44,hard_tiles_large_space
3325,3325,49,wood
3326,3326,60,carpet
3327,3327,65,wood
3328,3328,59,hard_tiles_large_space
3329,3329,55,tiled
3330,3330,37,soft_pvc
3331,3331,57,concrete
3332,3332,54,tiled
3333,3333,68,fine_concrete
3334,3334,41,concrete
3335,3335,60,carpet
3336,3336,38,wood
3337,3337,54,tiled
3338,3338,68,fine_concrete
3339,3339,70,soft_pvc
3340,3340,56,soft_pvc
3341,3341,71,tiled
3342,3342,72,fine_concrete
3343,3343,66,tiled
3344,3344,62,concrete
3345,3345,45,wood
3346,3346,48,fine_concrete
3347,3347,40,hard_tiles_large_space
3348,3348,70,soft_pvc
3349,3349,44,hard_tiles_large_space
3350,3350,62,concrete
3351,3351,56,soft_pvc
3352,3352,64,tiled
3353,3353,63,concrete
3354,3354,59,hard_tiles_large_space
3355,3355,38,wood
3356,3356,41,concrete
3357,3357,61,concrete
3358,3358,65,wood
3359,3359,46,wood
3360,3360,63,concrete
3361,3361,38,wood
3362,3362,48,fine_concrete
3363,3363,59,hard_tiles_large_space
3364,3364,48,fine_concrete
3365,3365,55,tiled
3366,3366,38,wood
3367,3367,51,soft_pvc
3368,3368,53,soft_pvc
3369,3369,61,concrete
3370,3370,72,fine_concrete
3371,3371,59,hard_tiles_large_space
3372,3372,45,wood
3373,3373,39,concrete
3374,3374,71,tiled
3375,3375,56,soft_pvc
3376,3376,40,hard_tiles_large_space
3377,3377,69,soft_pvc
3378,3378,53,soft_pvc
3379,3379,71,tiled
3380,3380,72,fine_concrete
3381,3381,38,wood
3382,3382,45,wood
3383,3383,68,fine_concrete
3384,3384,62,concrete
3385,3385,51,soft_pvc
3386,3386,47,concrete
3387,3387,53,soft_pvc
3388,3388,49,wood
3389,3389,60,carpet
3390,3390,69,soft_pvc
3391,3391,44,hard_tiles_large_space
3392,3392,39,concrete
3393,3393,36,fine_concrete
3394,3394,49,wood
3395,3395,60,carpet
3396,3396,53,soft_pvc
3397,3397,62,concrete
3398,3398,42,concrete
3399,3399,70,soft_pvc
3400,3400,51,soft_pvc
3401,3401,47,concrete
3402,3402,68,fine_concrete
3403,3403,48,fine_concrete
3404,3404,70,soft_pvc
3405,3405,39,concrete
3406,3406,40,hard_tiles_large_space
3407,3407,57,concrete
3408,3408,47,concrete
3409,3409,60,carpet
3410,3410,42,concrete
3411,3411,39,concrete
3412,3412,69,soft_pvc
3413,3413,72,fine_concrete
3414,3414,45,wood
3415,3415,57,concrete
3416,3416,38,wood
3417,3417,48,fine_concrete
3418,3418,44,hard_tiles_large_space
3419,3419,40,hard_tiles_large_space
3420,3420,49,wood
3421,3421,58,soft_pvc
3422,3422,71,tiled
3423,3423,41,concrete
3424,3424,39,concrete
3425,3425,70,soft_pvc
3426,3426,43,wood
3427,3427,60,carpet
3428,3428,43,wood
3429,3429,49,wood
3430,3430,42,concrete
3431,3431,44,hard_tiles_large_space
3432,3432,64,tiled
3433,3433,39,concrete
3434,3434,61,concrete
3435,3435,47,concrete
3436,3436,56,soft_pvc
3437,3437,45,wood
3438,3438,66,tiled
3439,3439,50,concrete
3440,3440,41,concrete
3441,3441,71,tiled
3442,3442,47,concrete
3443,3443,60,carpet
3444,3444,42,concrete
3445,3445,45,wood
3446,3446,64,tiled
3447,3447,65,wood
3448,3448,48,fine_concrete
3449,3449,51,soft_pvc
3450,3450,40,hard_tiles_large_space
3451,3451,53,soft_pvc
3452,3452,66,tiled
3453,3453,61,concrete
3454,3454,44,hard_tiles_large_space
3455,3455,43,wood
3456,3456,41,concrete
3457,3457,68,fine_concrete
3458,3458,48,fine_concrete
3459,3459,38,wood
3460,3460,55,tiled
3461,3461,66,tiled
3462,3462,55,tiled
3463,3463,59,hard_tiles_large_space
3464,3464,69,soft_pvc
3465,3465,72,fine_concrete
3466,3466,49,wood
3467,3467,68,fine_concrete
3468,3468,53,soft_pvc
3469,3469,70,soft_pvc
3470,3470,65,wood
3471,3471,62,concrete
3472,3472,71,tiled
3473,3473,66,tiled
3474,3474,46,wood
3475,3475,53,soft_pvc
3476,3476,41,concrete
3477,3477,40,hard_tiles_large_space
3478,3478,64,tiled
3479,3479,46,wood
3480,3480,39,concrete
3481,3481,41,concrete
3482,3482,55,tiled
3483,3483,59,hard_tiles_large_space
3484,3484,66,tiled
3485,3485,48,fine_concrete
3486,3486,63,concrete
3487,3487,54,tiled
3488,3488,66,tiled
3489,3489,40,hard_tiles_large_space
3490,3490,64,tiled
3491,3491,71,tiled
3492,3492,72,fine_concrete
3493,3493,48,fine_concrete
3494,3494,54,tiled
3495,3495,61,concrete
3496,3496,64,tiled
3497,3497,45,wood
3498,3498,58,soft_pvc
3499,3499,54,tiled
3500,3500,41,concrete
3501,3501,43,wood
3502,3502,49,wood
3503,3503,72,fine_concrete
3504,3504,42,concrete
3505,3505,72,fine_concrete
3506,3506,62,concrete
3507,3507,45,wood
3508,3508,44,hard_tiles_large_space
3509,3509,40,hard_tiles_large_space
3510,3510,53,soft_pvc
3511,3511,51,soft_pvc
3512,3512,36,fine_concrete
3513,3513,41,concrete
3514,3514,69,soft_pvc
3515,3515,40,hard_tiles_large_space
3516,3516,69,soft_pvc
3517,3517,39,concrete
3518,3518,37,soft_pvc
3519,3519,41,concrete
3520,3520,61,concrete
3521,3521,44,hard_tiles_large_space
3522,3522,47,concrete
3523,3523,41,concrete
3524,3524,42,concrete
3525,3525,71,tiled
3526,3526,60,carpet
3527,3527,49,wood
3528,3528,37,soft_pvc
3529,3529,49,wood
3530,3530,72,fine_concrete
3531,3531,48,fine_concrete
3532,3532,55,tiled
3533,3533,46,wood
3534,3534,71,tiled
3535,3535,68,fine_concrete
3536,3536,59,hard_tiles_large_space
3537,3537,60,carpet
3538,3538,61,concrete
3539,3539,57,concrete
3540,3540,48,fine_concrete
3541,3541,62,concrete
3542,3542,40,hard_tiles_large_space
3543,3543,66,tiled
3544,3544,59,hard_tiles_large_space
3545,3545,38,wood
3546,3546,68,fine_concrete
3547,3547,51,soft_pvc
3548,3548,44,hard_tiles_large_space
3549,3549,37,soft_pvc
3550,3550,69,soft_pvc
3551,3551,64,tiled
3552,3552,59,hard_tiles_large_space
3553,3553,59,hard_tiles_large_space
3554,3554,44,hard_tiles_large_space
3555,3555,64,tiled
3556,3556,45,wood
3557,3557,42,concrete
3558,3558,66,tiled
3559,3559,53,soft_pvc
3560,3560,53,soft_pvc
3561,3561,53,soft_pvc
3562,3562,41,concrete
3563,3563,38,wood
3564,3564,55,tiled
3565,3565,45,wood
3566,3566,47,concrete
3567,3567,43,wood
3568,3568,53,soft_pvc
3569,3569,55,tiled
3570,3570,65,wood
3571,3571,42,concrete
3572,3572,70,soft_pvc
3573,3573,51,soft_pvc
3574,3574,52,carpet
3575,3575,42,concrete
3576,3576,44,hard_tiles_large_space
3577,3577,40,hard_tiles_large_space
3578,3578,51,soft_pvc
3579,3579,69,soft_pvc
3580,3580,39,concrete
3581,3581,36,fine_concrete
3582,3582,59,hard_tiles_large_space
3583,3583,46,wood
3584,3584,47,concrete
3585,3585,45,wood
3586,3586,38,wood
3587,3587,66,tiled
3588,3588,46,wood
3589,3589,61,concrete
3590,3590,43,wood
3591,3591,40,hard_tiles_large_space
3592,3592,60,carpet
3593,3593,54,tiled
3594,3594,66,tiled
3595,3595,39,concrete
3596,3596,66,tiled
3597,3597,60,carpet
3598,3598,72,fine_concrete
3599,3599,40,hard_tiles_large_space
3600,3600,40,hard_tiles_large_space
3601,3601,46,wood
3602,3602,43,wood
3603,3603,54,tiled
3604,3604,55,tiled
3605,3605,64,tiled
3606,3606,62,concrete
3607,3607,53,soft_pvc
3608,3608,70,soft_pvc
3609,3609,47,concrete
3610,3610,47,concrete
3611,3611,71,tiled
3612,3612,43,wood
3613,3613,39,concrete
3614,3614,41,concrete
3615,3615,70,soft_pvc
3616,3616,41,concrete
3617,3617,47,concrete
3618,3618,69,soft_pvc
3619,3619,41,concrete
3620,3620,62,concrete
3621,3621,44,hard_tiles_large_space
3622,3622,49,wood
3623,3623,60,carpet
3624,3624,44,hard_tiles_large_space
3625,3625,59,hard_tiles_large_space
3626,3626,40,hard_tiles_large_space
3627,3627,40,hard_tiles_large_space
3628,3628,69,soft_pvc
3629,3629,37,soft_pvc
3630,3630,45,wood
3631,3631,60,carpet
3632,3632,53,soft_pvc
3633,3633,46,wood
3634,3634,53,soft_pvc
3635,3635,67,wood
3636,3636,37,soft_pvc
3637,3637,45,wood
3638,3638,60,carpet
3639,3639,42,concrete
3640,3640,71,tiled
3641,3641,42,concrete
3642,3642,39,concrete
3643,3643,67,wood
3644,3644,44,hard_tiles_large_space
3645,3645,54,tiled
3646,3646,46,wood
3647,3647,65,wood
3648,3648,42,concrete
3649,3649,62,concrete
3650,3650,53,soft_pvc
3651,3651,65,wood
3652,3652,64,tiled
3653,3653,46,wood
3654,3654,48,fine_concrete
3655,3655,43,wood
3656,3656,68,fine_concrete
3657,3657,62,concrete
3658,3658,39,concrete
3659,3659,68,fine_concrete
3660,3660,64,tiled
3661,3661,53,soft_pvc
3662,3662,63,concrete
3663,3663,63,concrete
3664,3664,66,tiled
3665,3665,39,concrete
3666,3666,51,soft_pvc
3667,3667,39,concrete
3668,3668,66,tiled
3669,3669,49,wood
3670,3670,54,tiled
3671,3671,46,wood
3672,3672,68,fine_concrete
3673,3673,39,concrete
3674,3674,46,wood
3675,3675,43,wood
3676,3676,71,tiled
3677,3677,54,tiled
3678,3678,70,soft_pvc
3679,3679,49,wood
3680,3680,62,concrete
3681,3681,42,concrete
3682,3682,57,concrete
3683,3683,66,tiled
3684,3684,61,concrete
3685,3685,59,hard_tiles_large_space
3686,3686,64,tiled
3687,3687,72,fine_concrete
3688,3688,72,fine_concrete
3689,3689,51,soft_pvc
3690,3690,60,carpet
3691,3691,66,tiled
3692,3692,38,wood
3693,3693,38,wood
3694,3694,70,soft_pvc
3695,3695,69,soft_pvc
3696,3696,48,fine_concrete
3697,3697,45,wood
3698,3698,60,carpet
3699,3699,54,tiled
3700,3700,38,wood
3701,3701,51,soft_pvc
3702,3702,36,fine_concrete
3703,3703,62,concrete
3704,3704,55,tiled
3705,3705,71,tiled
3706,3706,68,fine_concrete
3707,3707,70,soft_pvc
3708,3708,56,soft_pvc
3709,3709,61,concrete
3710,3710,68,fine_concrete
3711,3711,69,soft_pvc
3712,3712,70,soft_pvc
3713,3713,47,concrete
3714,3714,60,carpet
3715,3715,61,concrete
3716,3716,48,fine_concrete
3717,3717,46,wood
3718,3718,42,concrete
3719,3719,43,wood
3720,3720,56,soft_pvc
3721,3721,53,soft_pvc
3722,3722,53,soft_pvc
3723,3723,48,fine_concrete
3724,3724,49,wood
3725,3725,53,soft_pvc
3726,3726,72,fine_concrete
3727,3727,54,tiled
3728,3728,36,fine_concrete
3729,3729,41,concrete
3730,3730,47,concrete
3731,3731,65,wood
3732,3732,60,carpet
3733,3733,41,concrete
3734,3734,43,wood
3735,3735,53,soft_pvc
3736,3736,37,soft_pvc
3737,3737,49,wood
3738,3738,70,soft_pvc
3739,3739,65,wood
3740,3740,41,concrete
3741,3741,66,tiled
3742,3742,64,tiled
3743,3743,39,concrete
3744,3744,59,hard_tiles_large_space
3745,3745,61,concrete
3746,3746,44,hard_tiles_large_space
3747,3747,49,wood
3748,3748,55,tiled
3749,3749,53,soft_pvc
3750,3750,46,wood
3751,3751,48,fine_concrete
3752,3752,64,tiled
3753,3753,42,concrete
3754,3754,62,concrete
3755,3755,54,tiled
3756,3756,39,concrete
3757,3757,56,soft_pvc
3758,3758,65,wood
3759,3759,46,wood
3760,3760,68,fine_concrete
3761,3761,62,concrete
3762,3762,44,hard_tiles_large_space
3763,3763,36,fine_concrete
3764,3764,38,wood
3765,3765,47,concrete
3766,3766,68,fine_concrete
3767,3767,39,concrete
3768,3768,60,carpet
3769,3769,63,concrete
3770,3770,42,concrete
3771,3771,55,tiled
3772,3772,36,fine_concrete
3773,3773,44,hard_tiles_large_space
3774,3774,60,carpet
3775,3775,44,hard_tiles_large_space
3776,3776,64,tiled
3777,3777,44,hard_tiles_large_space
3778,3778,41,concrete
3779,3779,55,tiled
3780,3780,63,concrete
3781,3781,40,hard_tiles_large_space
3782,3782,72,fine_concrete
3783,3783,72,fine_concrete
3784,3784,71,tiled
3785,3785,49,wood
3786,3786,68,fine_concrete
3787,3787,62,concrete
3788,3788,69,soft_pvc
3789,3789,46,wood
